,RESIDENTIAL_CITY,AGE_RANGE,PARTY_AFFILIATION
6762,ATHENS,24-44,D
6763,ATHENS,24-44,None
6764,ATHENS,24-44,R
6765,ATHENS,24-44,None
6766,ATHENS,24-44,None
6767,ATHENS,24-44,None
6768,ATHENS,24-44,None
6769,ATHENS,24-44,D
6770,ATHENS,24-44,None
6771,ATHENS,24-44,None
6772,ATHENS,24-44,None
6773,ATHENS,24-44,None
6774,ATHENS,24-44,None
6775,ATHENS,24-44,None
6776,ATHENS,24-44,None
6777,ATHENS,24-44,None
6778,ATHENS,24-44,None
6779,ATHENS,24-44,None
6780,ATHENS,24-44,None
6781,ATHENS,24-44,None
6782,ATHENS,24-44,None
6783,ATHENS,24-44,None
6784,ATHENS,24-44,None
6785,ATHENS,24-44,D
6786,ATHENS,24-44,None
6787,ATHENS,24-44,None
6788,ATHENS,24-44,None
6789,ATHENS,24-44,None
6790,ATHENS,24-44,None
6791,ATHENS,24-44,None
6792,ATHENS,24-44,None
6793,ATHENS,24-44,None
6794,ATHENS,24-44,None
6795,ATHENS,24-44,None
6796,ATHENS,24-44,None
6797,ATHENS,24-44,None
6798,ATHENS,24-44,None
6799,ATHENS,24-44,None
6800,ATHENS,24-44,None
6801,ATHENS,24-44,None
6802,ATHENS,24-44,None
6803,ATHENS,24-44,None
6804,ATHENS,24-44,None
6805,ATHENS,24-44,None
6806,ATHENS,24-44,None
6807,ATHENS,24-44,None
6808,ATHENS,24-44,None
6809,ATHENS,24-44,None
6810,ATHENS,24-44,None
6811,ATHENS,24-44,None
6812,ATHENS,24-44,None
6813,ATHENS,24-44,None
6814,ATHENS,24-44,None
6815,ATHENS,24-44,None
6816,ATHENS,24-44,None
6817,ATHENS,24-44,None
6818,ATHENS,24-44,None
6819,ATHENS,24-44,None
6820,ATHENS,24-44,None
6821,ATHENS,24-44,None
6822,ATHENS,24-44,None
6823,ATHENS,24-44,None
6824,ATHENS,24-44,None
6825,ATHENS,24-44,None
6826,ATHENS,24-44,None
6827,ATHENS,24-44,None
6828,ATHENS,24-44,None
6829,ATHENS,24-44,None
6830,ATHENS,24-44,None
6831,ATHENS,24-44,None
6832,ATHENS,24-44,None
6833,ATHENS,24-44,D
6834,ATHENS,24-44,None
6835,ATHENS,24-44,None
6836,ATHENS,24-44,None
6837,ATHENS,24-44,None
6838,ATHENS,24-44,None
6839,ATHENS,24-44,D
6840,ATHENS,24-44,None
6841,ATHENS,24-44,None
6842,ATHENS,24-44,None
6843,ATHENS,24-44,None
6844,ATHENS,24-44,None
6845,ATHENS,24-44,None
6846,ATHENS,24-44,None
6847,ATHENS,24-44,D
6848,ATHENS,24-44,R
6849,ATHENS,24-44,None
6850,ATHENS,24-44,None
6851,ATHENS,24-44,None
6852,ATHENS,24-44,None
6853,ATHENS,24-44,None
6854,ATHENS,24-44,None
6855,ATHENS,24-44,None
6856,ATHENS,24-44,None
6857,ATHENS,24-44,None
6858,ATHENS,24-44,None
6859,ATHENS,24-44,None
6860,ATHENS,24-44,None
6861,ATHENS,24-44,None
6862,ATHENS,24-44,None
6863,ATHENS,24-44,None
6864,ATHENS,24-44,None
6865,ATHENS,24-44,None
6866,ATHENS,24-44,None
6867,ATHENS,24-44,None
6868,ATHENS,24-44,None
6869,ATHENS,24-44,None
6870,ATHENS,24-44,None
6871,ATHENS,24-44,None
6872,ATHENS,24-44,None
6873,ATHENS,24-44,None
6874,ATHENS,24-44,None
6875,ATHENS,24-44,None
6876,ATHENS,24-44,None
6877,ATHENS,24-44,None
6878,ATHENS,24-44,None
6879,ATHENS,24-44,None
6880,ATHENS,24-44,None
6881,ATHENS,24-44,None
6882,ATHENS,24-44,None
6883,ATHENS,24-44,None
6884,ATHENS,24-44,None
6885,ATHENS,24-44,None
6886,ATHENS,24-44,None
6887,ATHENS,24-44,None
6888,ATHENS,24-44,None
6889,ATHENS,24-44,None
6890,ATHENS,24-44,None
6891,ATHENS,24-44,None
6892,ATHENS,24-44,None
6893,ATHENS,24-44,None
6894,ATHENS,24-44,None
6895,ATHENS,24-44,None
6896,ATHENS,24-44,None
6897,ATHENS,24-44,None
6898,ATHENS,24-44,None
6899,ATHENS,24-44,D
6900,ATHENS,24-44,None
6901,ATHENS,24-44,D
6902,ATHENS,24-44,None
6903,ATHENS,24-44,None
6904,ATHENS,24-44,None
6905,ATHENS,24-44,None
6906,ATHENS,24-44,None
6907,ATHENS,24-44,None
6908,ATHENS,24-44,R
6909,ATHENS,24-44,None
6910,ATHENS,24-44,None
6911,ATHENS,24-44,D
6912,ATHENS,24-44,None
6913,ATHENS,24-44,None
6914,ATHENS,24-44,None
6915,ATHENS,24-44,None
6916,ATHENS,24-44,R
6917,ATHENS,24-44,None
6918,ATHENS,24-44,None
6919,ATHENS,24-44,None
6920,ATHENS,24-44,None
6921,ATHENS,24-44,None
6922,ATHENS,24-44,None
6923,ATHENS,24-44,None
6924,ATHENS,24-44,None
6925,ATHENS,24-44,None
6926,ATHENS,24-44,None
6927,ATHENS,24-44,None
6928,ATHENS,24-44,None
6929,ATHENS,24-44,None
6930,ATHENS,24-44,None
6931,ATHENS,24-44,None
6932,ATHENS,24-44,None
6933,ATHENS,24-44,None
6934,ATHENS,24-44,None
6935,ATHENS,24-44,None
6936,ATHENS,24-44,None
6937,ATHENS,24-44,None
6938,ATHENS,24-44,None
6939,ATHENS,24-44,None
6940,ATHENS,24-44,None
6941,ATHENS,24-44,None
6942,ATHENS,24-44,None
6943,ATHENS,24-44,None
6944,ATHENS,24-44,None
6945,ATHENS,24-44,None
6946,ATHENS,24-44,None
6947,ATHENS,24-44,None
6948,ATHENS,24-44,None
6949,ATHENS,24-44,None
6950,ATHENS,24-44,None
6951,ATHENS,24-44,None
6952,ATHENS,24-44,None
6953,ATHENS,24-44,None
6954,ATHENS,24-44,None
6955,ATHENS,24-44,D
6956,ATHENS,24-44,None
6957,ATHENS,24-44,None
6958,ATHENS,24-44,D
6959,ATHENS,24-44,None
6960,ATHENS,24-44,None
6961,ATHENS,24-44,D
6962,ATHENS,24-44,None
6963,ATHENS,24-44,D
6964,ATHENS,24-44,None
6965,ATHENS,24-44,D
6966,ATHENS,24-44,None
6967,ATHENS,24-44,None
6968,ATHENS,24-44,None
6969,ATHENS,24-44,None
6970,ATHENS,24-44,D
6971,ATHENS,24-44,None
6972,ATHENS,24-44,D
6973,ATHENS,24-44,None
6974,ATHENS,24-44,None
6975,ATHENS,24-44,None
6976,ATHENS,24-44,None
6977,ATHENS,24-44,None
6978,ATHENS,24-44,None
6979,ATHENS,24-44,None
6980,ATHENS,24-44,None
6981,ATHENS,24-44,None
6982,ATHENS,24-44,None
6983,ATHENS,24-44,None
6984,ATHENS,24-44,D
6985,ATHENS,24-44,None
6986,ATHENS,24-44,None
6987,ATHENS,24-44,None
6988,ATHENS,24-44,None
6989,ATHENS,24-44,None
6990,ATHENS,24-44,None
6991,ATHENS,24-44,D
6992,ATHENS,24-44,None
6993,ATHENS,24-44,None
6994,ATHENS,24-44,None
6995,ATHENS,24-44,None
6996,ATHENS,24-44,None
6997,ATHENS,24-44,None
6998,ATHENS,24-44,None
6999,ATHENS,24-44,None
7000,ATHENS,24-44,None
7001,ATHENS,24-44,None
7002,ATHENS,24-44,None
7003,ATHENS,24-44,None
7004,ATHENS,24-44,None
7005,ATHENS,24-44,None
7006,ATHENS,24-44,None
7007,ATHENS,24-44,None
7008,ATHENS,24-44,None
7009,ATHENS,24-44,D
7010,ATHENS,24-44,None
7011,ATHENS,24-44,D
7012,ATHENS,24-44,None
7013,ATHENS,24-44,R
7014,ATHENS,24-44,None
7015,ATHENS,24-44,None
7016,ATHENS,24-44,None
7017,ATHENS,24-44,None
7018,ATHENS,24-44,None
7019,ATHENS,24-44,None
7020,ATHENS,24-44,None
7021,ATHENS,24-44,D
7022,ATHENS,24-44,None
7023,ATHENS,24-44,None
7024,ATHENS,24-44,None
7025,ATHENS,24-44,None
7026,ATHENS,24-44,None
7027,ATHENS,24-44,None
7028,ATHENS,24-44,None
7029,ATHENS,24-44,None
7030,ATHENS,24-44,None
7031,ATHENS,24-44,None
7032,ATHENS,24-44,None
7033,ATHENS,24-44,None
7034,ATHENS,24-44,None
7035,ATHENS,24-44,L
7036,ATHENS,24-44,None
7037,ATHENS,24-44,None
7038,ATHENS,24-44,None
7039,ATHENS,24-44,None
7040,ATHENS,24-44,None
7041,ATHENS,24-44,None
7042,ATHENS,24-44,None
7043,ATHENS,24-44,None
7044,ATHENS,24-44,None
7045,ATHENS,24-44,None
7046,ATHENS,24-44,None
7047,ATHENS,24-44,None
7048,ATHENS,24-44,None
7049,ATHENS,24-44,None
7050,ATHENS,24-44,None
7051,ATHENS,24-44,None
7052,ATHENS,24-44,None
7053,ATHENS,24-44,None
7054,ATHENS,24-44,None
7055,ATHENS,24-44,None
7056,ATHENS,24-44,None
7057,ATHENS,24-44,None
7058,ATHENS,24-44,D
7059,ATHENS,24-44,None
7060,ATHENS,24-44,D
7061,ATHENS,24-44,None
7062,ATHENS,24-44,None
7063,ATHENS,24-44,None
7064,ATHENS,24-44,D
7065,ATHENS,24-44,None
7066,ATHENS,24-44,R
7067,ATHENS,24-44,None
7068,ATHENS,24-44,None
7069,ATHENS,24-44,None
7070,ATHENS,24-44,D
7071,ATHENS,24-44,None
7072,ATHENS,24-44,None
7073,ATHENS,24-44,None
7074,ATHENS,24-44,D
7075,ATHENS,24-44,None
7076,ATHENS,24-44,None
7077,ATHENS,24-44,None
7078,ATHENS,24-44,None
7079,ATHENS,24-44,None
7080,ATHENS,24-44,None
7081,ATHENS,24-44,None
7082,ATHENS,24-44,None
7083,ATHENS,24-44,None
7084,ATHENS,24-44,None
7085,ATHENS,24-44,None
7086,ATHENS,24-44,None
7087,ATHENS,24-44,None
7088,ATHENS,24-44,None
7089,ATHENS,24-44,None
7090,ATHENS,24-44,None
7091,ATHENS,24-44,None
7092,ATHENS,24-44,None
7093,ATHENS,24-44,None
7094,ATHENS,24-44,None
7095,ATHENS,24-44,None
7096,ATHENS,24-44,None
7097,ATHENS,24-44,None
7098,ATHENS,24-44,None
7099,ATHENS,24-44,None
7100,ATHENS,24-44,None
7101,ATHENS,24-44,None
7102,ATHENS,24-44,None
7103,ATHENS,24-44,None
7104,ATHENS,24-44,None
7105,ATHENS,24-44,None
7106,ATHENS,24-44,None
7107,ATHENS,24-44,None
7108,ATHENS,24-44,None
7109,ATHENS,24-44,None
7110,ATHENS,24-44,None
7111,ATHENS,24-44,None
7112,ATHENS,24-44,None
7113,ATHENS,24-44,None
7114,ATHENS,24-44,None
7115,ATHENS,24-44,None
7116,ATHENS,24-44,None
7117,ATHENS,24-44,None
7118,ATHENS,24-44,None
7119,ATHENS,24-44,None
7120,ATHENS,24-44,None
7121,ATHENS,24-44,None
7122,ATHENS,24-44,None
7123,ATHENS,24-44,None
7124,ATHENS,24-44,None
7125,ATHENS,24-44,None
7126,ATHENS,24-44,None
7127,ATHENS,24-44,None
7128,ATHENS,24-44,None
7129,ATHENS,24-44,None
7130,ATHENS,24-44,None
7131,ATHENS,24-44,None
7132,ATHENS,24-44,None
7133,ATHENS,24-44,None
7134,ATHENS,24-44,R
7135,ATHENS,24-44,None
7136,ATHENS,24-44,None
7137,ATHENS,24-44,None
7138,ATHENS,24-44,None
7139,ATHENS,24-44,R
7140,ATHENS,24-44,None
7141,ATHENS,24-44,None
7142,ATHENS,24-44,None
7143,ATHENS,24-44,None
7144,ATHENS,24-44,None
7145,ATHENS,24-44,None
7146,ATHENS,24-44,None
7147,ATHENS,24-44,None
7148,ATHENS,24-44,None
7149,ATHENS,24-44,None
7150,ATHENS,24-44,None
7151,ATHENS,24-44,None
7152,ATHENS,24-44,None
7153,ATHENS,24-44,None
7154,ATHENS,24-44,R
7155,ATHENS,24-44,None
7156,ATHENS,24-44,None
7157,ATHENS,24-44,None
7158,ATHENS,24-44,None
7159,ATHENS,24-44,None
7160,ATHENS,24-44,None
7161,ATHENS,24-44,None
7162,ATHENS,24-44,D
7163,ATHENS,24-44,None
7164,ATHENS,24-44,None
7165,ATHENS,24-44,None
7166,ATHENS,24-44,None
7167,ATHENS,24-44,D
7168,ATHENS,24-44,None
7169,ATHENS,24-44,None
7170,ATHENS,24-44,None
7171,ATHENS,24-44,None
7172,ATHENS,24-44,None
7173,ATHENS,24-44,None
7174,ATHENS,24-44,None
7175,ATHENS,24-44,None
7176,ATHENS,24-44,None
7177,ATHENS,24-44,None
7178,ATHENS,24-44,None
7179,ATHENS,24-44,None
7180,ATHENS,24-44,None
7181,ATHENS,24-44,None
7182,ATHENS,24-44,None
7183,ATHENS,24-44,None
7184,ATHENS,24-44,None
7185,ATHENS,24-44,None
7186,ATHENS,24-44,D
7187,ATHENS,24-44,None
7188,ATHENS,24-44,None
7189,ATHENS,24-44,None
7190,ATHENS,24-44,None
7191,ATHENS,24-44,None
7192,ATHENS,24-44,None
7193,ATHENS,24-44,None
7194,ATHENS,24-44,None
7195,ATHENS,24-44,None
7196,ATHENS,24-44,None
7197,ATHENS,24-44,None
7198,ATHENS,24-44,None
7199,ATHENS,24-44,None
7200,ATHENS,24-44,None
7201,ATHENS,24-44,None
7202,ATHENS,24-44,None
7203,ATHENS,24-44,None
7204,ATHENS,24-44,None
7205,ATHENS,24-44,None
7206,ATHENS,24-44,None
7207,ATHENS,24-44,None
7208,ATHENS,24-44,None
7209,ATHENS,24-44,None
7210,ATHENS,24-44,None
7211,ATHENS,24-44,None
7212,ATHENS,24-44,None
7213,ATHENS,24-44,None
7214,ATHENS,24-44,None
7215,ATHENS,24-44,None
7216,ATHENS,24-44,None
7217,ATHENS,24-44,None
7218,ATHENS,24-44,None
7219,ATHENS,24-44,None
7220,ATHENS,24-44,R
7221,ATHENS,24-44,R
7222,ATHENS,24-44,None
7223,ATHENS,24-44,None
7224,ATHENS,24-44,None
7225,ATHENS,24-44,None
7226,ATHENS,24-44,None
7227,ATHENS,24-44,None
7228,ATHENS,24-44,None
7229,ATHENS,24-44,None
7230,ATHENS,24-44,None
7231,ATHENS,24-44,None
7232,ATHENS,24-44,R
7233,ATHENS,24-44,None
7234,ATHENS,24-44,D
7235,ATHENS,24-44,R
7236,ATHENS,24-44,None
7237,ATHENS,24-44,None
7238,ATHENS,24-44,None
7239,ATHENS,24-44,None
7240,ATHENS,24-44,None
7241,ATHENS,24-44,None
7242,ATHENS,24-44,None
7243,ATHENS,24-44,None
7244,ATHENS,24-44,None
7245,ATHENS,24-44,None
7246,ATHENS,24-44,None
7247,ATHENS,24-44,None
7248,ATHENS,24-44,None
7249,ATHENS,24-44,None
7250,ATHENS,24-44,None
7251,ATHENS,24-44,None
7252,ATHENS,24-44,None
7253,ATHENS,24-44,None
7254,ATHENS,24-44,None
7255,ATHENS,24-44,None
7256,ATHENS,24-44,None
7257,ATHENS,24-44,None
7258,ATHENS,24-44,None
7259,ATHENS,24-44,None
7260,ATHENS,24-44,None
7261,ATHENS,24-44,None
7262,ATHENS,24-44,None
7263,ATHENS,24-44,None
7264,ATHENS,24-44,None
7265,ATHENS,24-44,None
7266,ATHENS,24-44,None
7267,ATHENS,24-44,None
7268,ATHENS,24-44,None
7269,ATHENS,24-44,None
7270,ATHENS,24-44,None
7271,ATHENS,24-44,None
7272,ATHENS,24-44,None
7273,ATHENS,24-44,None
7274,ATHENS,24-44,None
7275,ATHENS,24-44,None
7276,ATHENS,24-44,None
7277,ATHENS,24-44,None
7278,ATHENS,24-44,None
7279,ATHENS,24-44,None
7280,ATHENS,24-44,None
7281,ATHENS,24-44,None
7282,ATHENS,24-44,None
7283,ATHENS,24-44,None
7284,ATHENS,24-44,None
7285,ATHENS,24-44,None
7286,ATHENS,24-44,None
7287,ATHENS,24-44,None
7288,ATHENS,24-44,None
7289,ATHENS,24-44,None
7290,ATHENS,24-44,None
7291,ATHENS,24-44,None
7292,ATHENS,24-44,D
7293,ATHENS,24-44,None
7294,ATHENS,24-44,None
7295,ATHENS,24-44,None
7296,ATHENS,24-44,None
7297,ATHENS,24-44,None
7298,ATHENS,24-44,None
7299,ATHENS,24-44,None
7300,ATHENS,24-44,None
7301,ATHENS,24-44,None
7302,ATHENS,24-44,None
7303,ATHENS,24-44,None
7304,ATHENS,24-44,None
7305,ATHENS,24-44,None
7306,ATHENS,24-44,None
7307,ATHENS,24-44,None
7308,ATHENS,24-44,None
7309,ATHENS,24-44,None
7310,ATHENS,24-44,None
7311,ATHENS,24-44,None
7312,ATHENS,24-44,None
7313,ATHENS,24-44,None
7314,ATHENS,24-44,None
7315,ATHENS,24-44,None
7316,ATHENS,24-44,None
7317,ATHENS,24-44,None
7318,ATHENS,24-44,None
7319,ATHENS,24-44,None
7320,ATHENS,24-44,None
7321,ATHENS,24-44,None
7322,ATHENS,24-44,None
7323,ATHENS,24-44,None
7324,ATHENS,24-44,None
7325,ATHENS,24-44,None
7326,ATHENS,24-44,None
7327,ATHENS,24-44,None
7328,ATHENS,24-44,D
7329,ATHENS,24-44,D
7330,ATHENS,24-44,D
7331,ATHENS,24-44,None
7332,ATHENS,24-44,None
7333,ATHENS,24-44,None
7334,ATHENS,24-44,None
7335,ATHENS,24-44,None
7336,ATHENS,24-44,None
7337,ATHENS,24-44,None
7338,ATHENS,24-44,None
7339,ATHENS,24-44,None
7340,ATHENS,24-44,None
7341,ATHENS,24-44,None
7342,ATHENS,24-44,None
7343,ATHENS,24-44,None
7344,ATHENS,24-44,None
7345,ATHENS,24-44,None
7346,ATHENS,24-44,None
7347,ATHENS,24-44,None
7348,ATHENS,24-44,None
7349,ATHENS,24-44,None
7350,ATHENS,24-44,None
7351,ATHENS,24-44,None
7352,ATHENS,24-44,None
7353,ATHENS,24-44,None
7354,ATHENS,24-44,None
7355,ATHENS,24-44,None
7356,ATHENS,24-44,None
7357,ATHENS,24-44,None
7358,ATHENS,24-44,None
7359,ATHENS,24-44,None
7360,ATHENS,24-44,None
7361,ATHENS,24-44,None
7362,ATHENS,24-44,None
7363,ATHENS,24-44,None
7364,ATHENS,24-44,None
7365,ATHENS,24-44,None
7366,ATHENS,24-44,None
7367,ATHENS,24-44,None
7368,ATHENS,24-44,None
7369,ATHENS,24-44,D
7370,ATHENS,24-44,None
7371,ATHENS,24-44,None
7372,ATHENS,24-44,None
7373,ATHENS,24-44,None
7374,ATHENS,24-44,None
7375,ATHENS,24-44,None
7376,ATHENS,24-44,D
7377,ATHENS,24-44,None
7378,ATHENS,24-44,None
7379,ATHENS,24-44,None
7380,ATHENS,24-44,None
7381,ATHENS,24-44,None
7382,ATHENS,24-44,None
7383,ATHENS,24-44,None
7384,ATHENS,24-44,None
7385,ATHENS,24-44,None
7386,ATHENS,24-44,None
7387,ATHENS,24-44,None
7388,ATHENS,24-44,None
7389,ATHENS,24-44,None
7390,ATHENS,24-44,None
7391,ATHENS,24-44,None
7392,ATHENS,24-44,None
7393,ATHENS,24-44,None
7394,ATHENS,24-44,None
7395,ATHENS,24-44,None
7396,ATHENS,24-44,None
7397,ATHENS,24-44,None
7398,ATHENS,24-44,None
7399,ATHENS,24-44,None
7400,ATHENS,24-44,None
7401,ATHENS,24-44,None
7402,ATHENS,24-44,None
7403,ATHENS,24-44,None
7404,ATHENS,24-44,D
7405,ATHENS,24-44,None
7406,ATHENS,24-44,None
7407,ATHENS,24-44,None
7408,ATHENS,24-44,None
7409,ATHENS,24-44,None
7410,ATHENS,24-44,None
7411,ATHENS,24-44,None
7412,ATHENS,24-44,None
7413,ATHENS,24-44,None
7414,ATHENS,24-44,None
7415,ATHENS,24-44,None
7416,ATHENS,24-44,None
7417,ATHENS,24-44,None
7418,ATHENS,24-44,None
7419,ATHENS,24-44,None
7420,ATHENS,24-44,None
7421,ATHENS,24-44,None
7422,ATHENS,24-44,None
7423,ATHENS,24-44,None
7424,ATHENS,24-44,None
7425,ATHENS,24-44,D
7426,ATHENS,24-44,R
7427,ATHENS,24-44,None
7428,ATHENS,24-44,None
7429,ATHENS,24-44,None
7430,ATHENS,24-44,None
7431,ATHENS,24-44,D
7432,ATHENS,24-44,None
7433,ATHENS,24-44,None
7434,ATHENS,24-44,None
7435,ATHENS,24-44,None
7436,ATHENS,24-44,None
7437,ATHENS,24-44,None
7438,ATHENS,24-44,None
7439,ATHENS,24-44,None
7440,ATHENS,24-44,None
7441,ATHENS,24-44,None
7442,ATHENS,24-44,None
7443,ATHENS,24-44,None
7444,ATHENS,24-44,None
7445,ATHENS,24-44,None
7446,ATHENS,24-44,None
7447,ATHENS,24-44,D
7448,ATHENS,24-44,None
7449,ATHENS,24-44,None
7450,ATHENS,24-44,None
7451,ATHENS,24-44,None
7452,ATHENS,24-44,None
7453,ATHENS,24-44,None
7454,ATHENS,24-44,None
7455,ATHENS,24-44,None
7456,ATHENS,24-44,None
7457,ATHENS,24-44,None
7458,ATHENS,24-44,None
7459,ATHENS,24-44,None
7460,ATHENS,24-44,None
7461,ATHENS,24-44,None
7462,ATHENS,24-44,None
7463,ATHENS,24-44,None
7464,ATHENS,24-44,None
7465,ATHENS,24-44,None
7466,ATHENS,24-44,None
7467,ATHENS,24-44,None
7468,ATHENS,24-44,None
7469,ATHENS,24-44,None
7470,ATHENS,24-44,None
7471,ATHENS,24-44,None
7472,ATHENS,24-44,None
7473,ATHENS,24-44,None
7474,ATHENS,24-44,None
7475,ATHENS,24-44,None
7476,ATHENS,24-44,None
7477,ATHENS,24-44,None
7478,ATHENS,24-44,None
7479,ATHENS,24-44,None
7480,ATHENS,24-44,D
7481,ATHENS,24-44,D
7482,ATHENS,24-44,None
7483,ATHENS,24-44,None
7484,ATHENS,24-44,None
7485,ATHENS,24-44,None
7486,ATHENS,24-44,None
7487,ATHENS,24-44,None
7488,ATHENS,24-44,None
7489,ATHENS,24-44,None
7490,ATHENS,24-44,None
7491,ATHENS,24-44,None
7492,ATHENS,24-44,None
7493,ATHENS,24-44,None
7494,ATHENS,24-44,None
7495,ATHENS,24-44,D
7496,ATHENS,24-44,D
7497,ATHENS,24-44,D
7498,ATHENS,24-44,D
7499,ATHENS,24-44,D
7500,ATHENS,24-44,D
7501,ATHENS,24-44,D
7502,ATHENS,24-44,None
7503,ATHENS,24-44,None
7504,ATHENS,24-44,None
7505,ATHENS,24-44,None
7506,ATHENS,24-44,None
7507,ATHENS,24-44,None
7508,ATHENS,24-44,None
7509,ATHENS,24-44,None
7510,ATHENS,24-44,D
7511,ATHENS,24-44,None
7512,ATHENS,24-44,None
7513,ATHENS,24-44,None
7514,ATHENS,24-44,None
7515,ATHENS,24-44,None
7516,ATHENS,24-44,None
7517,ATHENS,24-44,None
7518,ATHENS,24-44,None
7519,ATHENS,24-44,None
7520,ATHENS,24-44,None
7521,ATHENS,24-44,None
7522,ATHENS,24-44,None
7523,ATHENS,24-44,D
7524,ATHENS,24-44,None
7525,ATHENS,24-44,None
7526,ATHENS,24-44,None
7527,ATHENS,24-44,None
7528,ATHENS,24-44,None
7529,ATHENS,24-44,None
7530,ATHENS,24-44,None
7531,ATHENS,24-44,None
7532,ATHENS,24-44,None
7533,ATHENS,24-44,None
7534,ATHENS,24-44,None
7535,ATHENS,24-44,D
7536,ATHENS,24-44,None
7537,ATHENS,24-44,None
7538,ATHENS,24-44,None
7539,ATHENS,24-44,None
7540,ATHENS,24-44,None
7541,ATHENS,24-44,None
7542,ATHENS,24-44,None
7543,ATHENS,24-44,None
7544,ATHENS,24-44,None
7545,ATHENS,24-44,None
7546,ATHENS,24-44,None
7547,ATHENS,24-44,None
7548,ATHENS,24-44,None
7549,ATHENS,24-44,None
7550,ATHENS,24-44,None
7551,ATHENS,24-44,None
7552,ATHENS,24-44,None
7553,ATHENS,24-44,None
7554,ATHENS,24-44,None
7555,ATHENS,24-44,None
7556,ATHENS,24-44,None
7557,ATHENS,24-44,None
7558,ATHENS,24-44,None
7559,ATHENS,24-44,None
7560,ATHENS,24-44,None
7561,ATHENS,24-44,None
7562,ATHENS,24-44,None
7563,ATHENS,24-44,None
7564,ATHENS,24-44,None
7565,ATHENS,24-44,None
7566,ATHENS,24-44,None
7567,ATHENS,24-44,None
7568,ATHENS,24-44,None
7569,ATHENS,24-44,None
7570,ATHENS,24-44,None
7571,ATHENS,24-44,None
7572,ATHENS,24-44,None
7573,ATHENS,24-44,D
7574,ATHENS,24-44,None
7575,ATHENS,24-44,None
7576,ATHENS,24-44,None
7577,ATHENS,24-44,None
7578,ATHENS,24-44,None
7579,ATHENS,24-44,None
7580,ATHENS,24-44,None
7581,ATHENS,24-44,None
7582,ATHENS,24-44,None
7583,ATHENS,24-44,None
7584,ATHENS,24-44,None
7585,ATHENS,24-44,None
7586,ATHENS,24-44,None
7587,ATHENS,24-44,None
7588,ATHENS,24-44,None
7589,ATHENS,24-44,None
7590,ATHENS,24-44,None
7591,ATHENS,24-44,None
7592,ATHENS,24-44,None
7593,ATHENS,24-44,None
7594,ATHENS,24-44,None
7595,ATHENS,24-44,None
7596,ATHENS,24-44,None
7597,ATHENS,24-44,None
7598,ATHENS,24-44,None
7599,ATHENS,24-44,None
7600,ATHENS,24-44,None
7601,ATHENS,24-44,None
7602,ATHENS,24-44,None
7603,ATHENS,24-44,None
7604,ATHENS,24-44,None
7605,ATHENS,24-44,None
7606,ATHENS,24-44,None
7607,ATHENS,24-44,None
7608,ATHENS,24-44,None
7609,ATHENS,24-44,None
7610,ATHENS,24-44,None
7611,ATHENS,24-44,None
7612,ATHENS,24-44,None
7613,ATHENS,24-44,None
7614,ATHENS,24-44,None
7615,ATHENS,24-44,None
7616,ATHENS,24-44,None
7617,ATHENS,24-44,None
7618,ATHENS,24-44,None
7619,ATHENS,24-44,None
7620,ATHENS,24-44,None
7621,ATHENS,24-44,D
7622,ATHENS,24-44,None
7623,ATHENS,24-44,None
7624,ATHENS,24-44,None
7625,ATHENS,24-44,None
7626,ATHENS,24-44,None
7627,ATHENS,24-44,None
7628,ATHENS,24-44,None
7629,ATHENS,24-44,None
7630,ATHENS,24-44,None
7631,ATHENS,24-44,D
7632,ATHENS,24-44,None
7633,ATHENS,24-44,None
7634,ATHENS,24-44,None
7635,ATHENS,24-44,None
7636,ATHENS,24-44,None
7637,ATHENS,24-44,None
7638,ATHENS,24-44,None
7639,ATHENS,24-44,None
7640,ATHENS,24-44,None
7641,ATHENS,24-44,None
7642,ATHENS,24-44,None
7643,ATHENS,24-44,None
7644,ATHENS,24-44,None
7645,ATHENS,24-44,None
7646,ATHENS,24-44,None
7647,ATHENS,24-44,None
7648,ATHENS,24-44,None
7649,ATHENS,24-44,None
7650,ATHENS,24-44,None
7651,ATHENS,24-44,None
7652,ATHENS,24-44,None
7653,ATHENS,24-44,None
7654,ATHENS,24-44,None
7655,ATHENS,24-44,None
7656,ATHENS,24-44,None
7657,ATHENS,24-44,None
7658,ATHENS,24-44,None
7659,ATHENS,24-44,None
7660,ATHENS,24-44,None
7661,ATHENS,24-44,None
7662,ATHENS,24-44,None
7663,ATHENS,24-44,None
7664,ATHENS,24-44,None
7665,ATHENS,24-44,None
7666,ATHENS,24-44,None
7667,ATHENS,24-44,D
7668,ATHENS,24-44,None
7669,ATHENS,24-44,None
7670,ATHENS,24-44,None
7671,ATHENS,24-44,None
7672,ATHENS,24-44,None
7673,ATHENS,24-44,None
7674,ATHENS,24-44,None
7675,ATHENS,24-44,None
7676,ATHENS,24-44,None
7677,ATHENS,24-44,None
7678,ATHENS,24-44,None
7679,ATHENS,24-44,None
7680,ATHENS,24-44,None
7681,ATHENS,24-44,None
7682,ATHENS,24-44,None
7683,ATHENS,24-44,None
7684,ATHENS,24-44,None
7685,ATHENS,24-44,None
7686,ATHENS,24-44,None
7687,ATHENS,24-44,None
7688,ATHENS,24-44,None
7689,ATHENS,24-44,None
7690,ATHENS,24-44,None
7691,ATHENS,24-44,None
